ARCHIVE,URL
2020-16,https://www.cnn.com/2020/02/25/business/moderna-coronavirus-vaccine/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+CNN+-+Most+Recent%29
2020-16,https://www.cnn.com/2020/02/25/business/moderna-coronavirus-vaccine/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_us+%28RSS%3A+CNN+-+U.S.%29
2020-16,https://www.cnn.com/2020/02/26/business/oil-prices-coronavirus-bear-market/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_latest+%28RSS%3A+CNN+-+Most+Recent%29
2020-16,https://www.cnn.com/2020/02/26/economy/coronavirus-recession-consumer-spending/index.html
2020-16,https://www.cnn.com/2020/02/26/economy/coronavirus-recession-consumer-spending/index.html?link_id=19&can_id=a7dbe49bfc7fd025796b8b469048a029&source=email-in-the-know-february-26-2&email_referrer=email_735439&email_subject=in-the-know-february-27
2020-16,https://www.cnn.com/2020/02/27/business/coronavirus-us-companies/index.html?ref=hvper.com&utm_source=hvper.com&utm_medium=website
2020-16,https://www.cnn.com/2020/02/27/business/coronavirus-us-companies/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_topstories+%28RSS%3A+CNN+-+Top+Stories%29
2020-16,https://www.cnn.com/2020/02/27/business/coronavirus-us-companies/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_world+%28RSS%3A+CNN+-+World%29
2020-16,https://www.cnn.com/2020/02/27/business/coronavirus-us-companies/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fedition_world+%28RSS%3A+CNNi+-+World%29
2020-16,https://www.cnn.com/2020/02/27/business/goldman-sachs-trump-election-coronavirus/index.html
2020-16,https://www.cnn.com/2020/02/27/business/goldman-sachs-trump-election-coronavirus/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_topstories+%28RSS%3A+CNN+-+Top+Stories%29
2020-16,https://www.cnn.com/2020/02/28/business/global-tourism-novel-coronavirus/index.html
2020-16,https://www.cnn.com/2020/02/28/business/hand-sanitizers-wipes-cvs-walgreens-coronavirus/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_topstories+%28RSS%3A+CNN+-+Top+Stories%29
2020-16,https://www.cnn.com/2020/02/29/business/travel-industry-coronavirus-economic-impact/index.html
2020-16,https://www.cnn.com/2020/03/03/business/jpmorgan-coronavirus-work-home/index.html
2020-16,https://www.cnn.com/2020/03/03/business/panic-buying-coronavirus-retail-shopping/index.html?utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz-9mw4wy1fTbBAfudJVddQrkz9uYv9RdcrsjGzHLoVYN28sICkA1K21WbaFiviU-E8MZ8D36
2020-16,https://www.cnn.com/2020/03/04/business/starbucks-coronavirus/index.html?utm_source=twCNN&utm_term=link&utm_medium=social&utm_content=2020-03-05T14:36:11
2020-16,https://www.cnn.com/2020/03/04/business/starbucks-coronavirus/index.html?utm_source=twCNN&utm_term=link&utm_medium=social&utm_content=2020-03-05T14%3A36%3A11
2020-16,https://www.cnn.com/2020/03/04/business/united-us-flight-cuts-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/04/economy/china-services-employment-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/04/investing/transportation-stocks-coronavirus-economy/index.html
2020-16,https://www.cnn.com/2020/03/05/business/airlines-coronavirus-iata-travel/index.html
2020-16,https://www.cnn.com/2020/03/05/business/costco-coronavirus-shopping-retail/index.html
2020-16,https://www.cnn.com/2020/03/05/business/starbucks-coronavirus-update/index.html
